push_n,fell,recovered,recovery_time_s,max_tilt_deg,velocity_loss,pre_push_vel_err,feet_in_contact_at_push,peak_dv,direction_deg
0.0,False,True,0.0,3.20625638961792,0.0,0.7027152180671692,4.0,0.1783563643693924,270.0
0.0,False,True,0.0,2.3352320194244385,0.0,0.6129596829414368,5.0,0.16254860162734985,270.0
0.0,False,True,0.0,2.283190965652466,0.0,0.6464458703994751,7.0,0.19269606471061707,270.0
0.0,False,True,0.0,3.0418882369995117,0.0,0.6451658606529236,8.0,0.1831226944923401,270.0
0.0,False,True,0.0,2.448965311050415,0.0,0.5590261816978455,8.0,0.1663995087146759,270.0
0.0,False,True,0.0,3.1568453311920166,0.0,0.6427879333496094,5.0,0.13042721152305603,270.0
0.0,False,True,0.0,2.466803550720215,0.0,0.5838723182678223,8.0,0.13452176749706268,270.0
0.0,False,True,0.0,2.7423112392425537,0.0,0.6192800998687744,6.0,0.1510574072599411,270.0
0.0,False,True,0.0,2.6529152393341064,0.0,0.6000204086303711,5.0,0.19868285953998566,270.0
0.0,False,True,0.0,3.035123586654663,0.0,0.7364754676818848,5.0,0.1501556932926178,270.0
0.0,False,True,0.0,2.4019997119903564,0.0,0.6059269905090332,11.0,0.17045746743679047,270.0
0.0,False,True,0.0,2.5808091163635254,0.0,0.6586162447929382,3.0,0.16507978737354279,270.0
0.0,False,True,0.0,2.274172067642212,0.0,0.5917017459869385,13.0,0.2034730613231659,270.0
0.0,False,True,0.0,3.470005512237549,0.0,0.6657456755638123,5.0,0.16272099316120148,270.0
0.0,False,True,0.0,3.1241183280944824,0.0,0.6296077966690063,3.0,0.16973547637462616,270.0
0.0,False,True,0.0,2.6367814540863037,0.0,0.6421786546707153,12.0,0.19979339838027954,270.0
0.0,False,True,0.0,2.855264663696289,0.0,0.6496813297271729,6.0,0.1597103476524353,270.0
0.0,False,True,0.0,3.0229732990264893,0.0,0.63508540391922,4.0,0.18111805617809296,270.0
0.0,False,True,0.0,3.1758267879486084,0.0,0.7514561414718628,4.0,0.17812974750995636,270.0
0.0,False,True,0.0,2.6389336585998535,0.0,0.604500949382782,10.0,0.18160414695739746,270.0
0.0,False,True,0.0,2.879160165786743,0.0,0.6193460822105408,9.0,0.12027160823345184,270.0
0.0,False,True,0.0,2.9108729362487793,0.0,0.6081806421279907,8.0,0.16189710795879364,270.0
0.0,False,True,0.0,2.7373101711273193,0.0,0.6520292162895203,5.0,0.15898025035858154,270.0
0.0,False,True,0.0,2.995520830154419,0.0,0.6404021978378296,7.0,0.15933816134929657,270.0
0.0,False,True,0.0,2.7729053497314453,0.0,0.6640390753746033,2.0,0.18674634397029877,270.0
0.0,False,True,0.0,2.613593101501465,0.0,0.6340373158454895,6.0,0.16049568355083466,270.0
0.0,False,True,0.0,2.945701837539673,0.0,0.6580190062522888,5.0,0.16533125936985016,270.0
0.0,False,True,0.0,2.9141664505004883,0.0,0.6658393144607544,3.0,0.205608531832695,270.0
0.0,False,True,0.0,3.2689626216888428,0.0,0.6807395219802856,3.0,0.13130083680152893,270.0
50.0,False,True,0.0,3.5169155597686768,0.0,0.7224933505058289,3.0,0.22791720926761627,0.0
50.0,False,True,0.0,3.0883841514587402,0.0,0.5831820964813232,3.0,0.2730189561843872,0.0
50.0,False,True,0.0,2.485222339630127,0.0,0.5875545740127563,12.0,0.2659055292606354,0.0
50.0,False,True,0.0,3.12054443359375,0.0,0.5906718373298645,10.0,0.22903312742710114,0.0
50.0,False,True,0.0,3.1752102375030518,0.0,0.5839554071426392,6.0,0.24857288599014282,0.0
50.0,False,True,0.0,3.430453062057495,0.0,0.6350677609443665,8.0,0.19467851519584656,0.0
50.0,False,True,0.0,3.6184451580047607,0.0,0.6432560682296753,3.0,0.21060095727443695,0.0
50.0,False,True,0.0,3.170335531234741,0.0,0.594443142414093,9.0,0.24608254432678223,0.0
50.0,False,True,0.0,3.634211301803589,0.0,0.6571398973464966,5.0,0.2183225452899933,0.0
50.0,False,True,0.0,3.198737382888794,0.0,0.5944493412971497,8.0,0.2308237999677658,0.0
50.0,False,True,0.0,3.399493932723999,0.0,0.6518341302871704,6.0,0.24524849653244019,0.0
50.0,False,True,0.0,2.8940117359161377,0.0,0.615928590297699,12.0,0.2758824825286865,0.0
50.0,False,True,0.0,3.6648998260498047,0.0,0.6551791429519653,5.0,0.21229924261569977,0.0
